N,seed,candidate_index,angles_sha256_float64,OT_cost,R_N,lambda_R,weighted_R_N,J_N,objective_grid_points,objective_time_steps,sinkhorn_n_iter,sinkhorn_err_l1,rank_J,rank_R,rank_OT,selected_J,selected_R,selected_OT
30,2,37,219ff719bdc49eec2089a58314d5913dfb45d48c20bb21ecc0acb74005eb169a,0.01164945100180079,0.5295378965258958,0.001,0.0005295378965258958,0.012178988898326686,579,721,31,5.184696116877774e-09,7.0,7.0,12.0,False,False,False
30,2,38,1f6e6287678e724229308bda3fb38e3ffc9fd72bbe1d16921d09bd0124c57835,0.011661917481926102,0.6086800857209888,0.001,0.0006086800857209888,0.01227059756764709,579,721,30,9.17725573312822e-09,51.0,50.0,54.0,False,False,False
30,2,39,453e800329c0f1cc45984b1f6d92eb0fe465e106cb924ab3fb9501e0951ebdee,0.011651704003811922,0.5301756779362548,0.001,0.0005301756779362548,0.012181879681748177,579,721,31,5.1132602596482e-09,10.0,9.0,23.0,False,False,False
30,2,40,dff8dc8930161baf7f3e2a56678a2a46d5fbdf44a1062f0ce59b02cab2d6ac7e,0.011660983659392636,0.5681637355855675,0.001,0.0005681637355855675,0.012229147394978204,579,721,31,5.022979476798639e-09,43.0,42.0,53.0,False,False,False
30,2,41,175d554ab128a4cf0e589ddabe45fd3dee551db6aca72afe0ad0581d834f322d,0.011653604672204384,0.535145798013745,0.001,0.0005351457980137449,0.012188750470218128,579,721,30,9.167145265109866e-09,14.0,15.0,34.0,False,False,False
30,2,42,b75540bd0290305ac124ebae71986787ba23af48d50ebbbfcb587eed4630a6d9,0.011651440170769323,0.5562442739795279,0.001,0.0005562442739795279,0.01220768444474885,579,721,31,4.970676314997036e-09,30.0,32.0,22.0,False,False,False
30,2,43,e65694a28d52e1eef951925fbc39b90082f1dd51679676b1818666464d6fae38,0.011649884494583521,0.5407150691044663,0.001,0.0005407150691044663,0.012190599563687987,579,721,31,4.902610539758712e-09,15.0,18.0,16.0,False,False,False
30,2,44,12253195c14ca620e671954bcc7fbdef205cbaf5e54ffd8aad1b4227b8e81bf9,0.011654835014006902,0.5514887897285624,0.001,0.0005514887897285624,0.012206323803735465,579,721,31,5.04778163712416e-09,26.0,26.0,39.0,False,False,False
30,2,45,613fb1bc01ef37b8115bf4b9a3ab41380d0cd33f9971d162ebebde9c981391f3,0.011658216756069682,0.5674616080420533,0.001,0.0005674616080420532,0.012225678364111734,579,721,31,4.904170736175217e-09,42.0,40.0,50.0,False,False,False
30,2,46,34c02d1d3586cd52d59972c1650082e24f82186863f228009b0f9ad33dcc5b6b,0.011657156168054609,0.5979552806693214,0.001,0.0005979552806693214,0.01225511144872393,579,721,31,5.243641076901895e-09,48.0,48.0,46.0,False,False,False
30,2,47,9704816fd53f8cbd7bf31ce9594073920292f628c17a15cdaf6413d5f94829c7,0.0116569286570537,0.549519507385616,0.001,0.000549519507385616,0.012206448164439316,579,721,30,9.676876411290891e-09,28.0,24.0,45.0,False,False,False
30,2,48,a77a846e9ad97c2a2e14c7bc0215d768739a32cd4cffc8882a69b64374fbf5c2,0.011666989060204507,0.6331114607007541,0.001,0.0006331114607007541,0.012300100520905261,579,721,30,8.990741373615663e-09,56.0,55.0,59.0,False,False,False
30,2,49,f81a03ec7e1a184050ae472e3feaa1bd0e8e35ccd4baa288263b428ad9cc14af,0.011664415869654896,0.5536507205281966,0.001,0.0005536507205281966,0.012218066590183093,579,721,31,5.134211833457414e-09,39.0,30.0,57.0,False,False,False
30,2,50,c50700e846f2c5f16333c3996361f3aa7a60c97c41faf9c5f8ff6976e2286444,0.011654819092154692,0.5373138586785163,0.001,0.0005373138586785163,0.012192132950833209,579,721,31,5.159692340050981e-09,17.0,16.0,38.0,False,False,False
30,2,51,ac59bd3b8c0b97c677785f7d5be59679f3154bac94d425b4d7187b2e2b6de59e,0.011654740127360307,0.5190186358821542,0.001,0.0005190186358821542,0.01217375876324246,579,721,30,9.789740351706655e-09,5.0,2.0,37.0,False,False,False
30,2,52,b8de18212c96a2acabd19acb1764388079b650149dec965538f564ccdac30572,0.011651079860315763,0.5661275216032208,0.001,0.0005661275216032208,0.012217207381918983,579,721,30,9.067154804753841e-09,37.0,38.0,18.0,False,False,False
30,2,53,94299c771d511ce40d0d3bc396b50f450a9832d578a2b0b4034a3d7854e4f28f,0.011657220488919704,0.5746559275670642,0.001,0.0005746559275670642,0.012231876416486768,579,721,30,9.302428716218003e-09,44.0,45.0,48.0,False,False,False
30,2,54,19054a1a9e839022f9909bdff118bec92348e45ce124a51afdd0d984c9eb2a12,0.011642972174031799,0.6885642447051459,0.001,0.0006885642447051459,0.012331536418736945,579,721,31,5.064985209024542e-09,60.0,60.0,2.0,False,False,False
30,2,55,1035da5c23d5b744be5c4874d8c53922df82a027c59ef5c828f0a111e3fa4ef4,0.01165289024636048,0.6636016484672873,0.001,0.0006636016484672873,0.012316491894827766,579,721,30,9.874098316764446e-09,59.0,59.0,30.0,False,False,False
30,2,56,368ab2abbd9941860e30c594555c82919346c4081d4c94fb6b7d149c6d2662a8,0.011653057394782906,0.5597989246812102,0.001,0.0005597989246812102,0.012212856319464116,579,721,30,9.689475888308152e-09,32.0,35.0,31.0,False,False,False
30,2,57,fc2879eb71f062059cda37d80f808d0f2b617ab96ed7d9a07593a4d05d851a21,0.011637009499593043,0.4943500513402207,0.001,0.0004943500513402207,0.012131359550933264,579,721,31,5.501893385329026e-09,1.0,1.0,1.0,True,True,True
30,2,58,6af80978f92178de858fc9223733fe5a97d902abbd2f4ccbdd790500300ddd52,0.011651350391274788,0.5326717831672957,0.001,0.0005326717831672957,0.012184022174442083,579,721,30,9.520544574925793e-09,11.0,14.0,20.0,False,False,False
30,2,59,67607e3921f798f744196f6e1fc0e76c72eac08c83174b99360d2b9a062374ad,0.011660463419867442,0.5306720235129968,0.001,0.0005306720235129968,0.012191135443380439,579,721,31,4.918869089820532e-09,16.0,10.0,51.0,False,False,False
36,0,0,918a1c8fcd586c50d6249cfa784917285443845451177e267b3e0bf75292e152,0.011654675961294875,0.552541765423906,0.001,0.000552541765423906,0.012207217726718782,579,721,30,9.132327782879202e-09,28.0,28.0,22.0,False,False,False
36,0,1,d374a50171a014f70a635fa6cd064b911e310991a2ab734d80e0f8dce364118b,0.011654302166170496,0.5421359824901026,0.001,0.0005421359824901026,0.012196438148660598,579,721,31,4.864247671321209e-09,19.0,19.0,20.0,False,False,False
36,0,2,62eeb803c8551b17328b3b1be08997419c36cd4e6b48c74787d3fd49a0a72bc3,0.01166597533599081,0.5959409451124175,0.001,0.0005959409451124175,0.012261916281103227,579,721,30,9.156755687023121e-09,55.0,56.0,57.0,False,False,False
36,0,3,885486a7a19cda8cbc3f6e624700521ffd3233a97632de6d0ee45d48eb995357,0.011661514828822406,0.5332769715362368,0.001,0.0005332769715362368,0.012194791800358642,579,721,30,9.478002382934392e-09,15.0,10.0,49.0,False,False,False
36,0,4,747a279c98b3d3fdf6a07665dc9b9c7c945201132b630c98fe6ebfa0374b1777,0.011653219192566903,0.5289999829558553,0.001,0.0005289999829558553,0.012182219175522759,579,721,30,9.758408858751011e-09,5.0,6.0,16.0,False,False,False
36,0,5,17e851fd3c98094826d5f36ace06dbff33cc7af68ddc6872766ba675f690bc11,0.011663815596242544,0.535240903236999,0.001,0.0005352409032369991,0.012199056499479543,579,721,31,4.950872933839889e-09,23.0,12.0,54.0,False,False,False
36,0,6,5d69cd4b3d03116738eff3a983a7a4fd65830a09d9e12e882d276ce82bf78fe4,0.01164916336092541,0.5438869968518177,0.001,0.0005438869968518177,0.012193050357777228,579,721,31,4.984016088727117e-09,13.0,20.0,5.0,False,False,False
36,0,7,90feb09f364e50832b0912921e3af79dd3ea4b48292ff6af96cdcca8391733c8,0.011655886863464013,0.5396941786913282,0.001,0.0005396941786913282,0.01219558104215534,579,721,30,9.959310154350476e-09,17.0,14.0,29.0,False,False,False
36,0,8,bf70699c82032868885b57090f7a270ddd326e4e9bea6ad6ec6e5ec1cb4c0cea,0.011658387514490744,0.6180205239548952,0.001,0.0006180205239548951,0.01227640803844564,579,721,31,4.9776919253119445e-09,59.0,59.0,39.0,False,False,False
36,0,9,87928c6a91b0300f06bb8ebc61d43029277e6d6d44bd38eb958f0fa5ef5aa8ae,0.01166968523127933,0.5954203064412764,0.001,0.0005954203064412765,0.012265105537720606,579,721,30,9.186879701417183e-09,56.0,55.0,60.0,False,False,False
36,0,10,4f5cdeeecd516018f1a21d303a3d03d0ac757a5aad49c15ecdef5ab0a9b6fb36,0.011660237237750035,0.6091044897312551,0.001,0.0006091044897312551,0.01226934172748129,579,721,31,4.926927865689379e-09,57.0,57.0,44.0,False,False,False
36,0,11,8d7074a881ae099ed09fcfb787f3c9f7382b5f347e407d899385b1e08775aa81,0.011645974339069977,0.5603798417449356,0.001,0.0005603798417449356,0.012206354180814913,579,721,30,9.924123078874914e-09,27.0,37.0,2.0,False,False,False
36,0,12,ae36bb7cc9a4b5ec0ac08f0107c96345892d6e2ef29170a0ec92e97b49a9a642,0.011661080288000664,0.5615202287721679,0.001,0.0005615202287721679,0.012222600516772831,579,721,31,5.015323600865429e-09,44.0,40.0,46.0,False,False,False
36,0,13,d065aa7f42c0f768693b4cd8ac4e1da58a467fc5ac8a916c07d0c164fb32c3c1,0.011661436797886233,0.5484175516089598,0.001,0.0005484175516089598,0.012209854349495194,579,721,31,5.114051071508641e-09,30.0,27.0,48.0,False,False,False
36,0,14,be3e31457cf0034641cf50b3c760fe33aed1da4a61a4436191e30d7fb3265b74,0.011658368595291084,0.5904765493447879,0.001,0.0005904765493447879,0.012248845144635872,579,721,31,4.9595492157550325e-09,54.0,54.0,38.0,False,False,False
36,0,15,8607f5177fe199bfe4b33540099b5f3467009bc50fbae4988f2e6afa75d06cf3,0.01165956234686375,0.5872244896778586,0.001,0.0005872244896778586,0.012246786836541608,579,721,31,5.083828247265387e-09,53.0,52.0,42.0,False,False,False
36,0,16,7821068fdbdd341d87492b32d2701fc0a2fd353fa3a9c3a950f86bccac53e7bc,0.011654544771956318,0.5417480055370546,0.001,0.0005417480055370546,0.012196292777493373,579,721,30,9.320839544635362e-09,18.0,18.0,21.0,False,False,False
36,0,17,faad5c3d903a1318ca678b605452ae9dd121c39e29428924374415c75dfcf9e9,0.011649514872496453,0.5407101396976921,0.001,0.0005407101396976921,0.012190225012194146,579,721,31,5.08925612763278e-09,10.0,17.0,6.0,False,False,False
36,0,18,a33dca5ab97752ed1f8d7c944e6583107b31e23e376d6d3b3ed92295dea7d9ca,0.011648357443962518,0.5572410209660499,0.001,0.0005572410209660498,0.012205598464928568,579,721,31,5.072673947559281e-09,26.0,34.0,4.0,False,False,False
36,0,19,e1ddd11cb2f596fee02531fd63a34904fb7c1219de754ce42fa5d084d4b56769,0.011651811702138663,0.5901191814085152,0.001,0.0005901191814085152,0.012241930883547178,579,721,31,5.226842070271687e-09,52.0,53.0,10.0,False,False,False
36,0,20,dad056537e7530b6f3b2408aa583abe1c22f82945fb9730374b1f7cc5ef6992b,0.011657162807151216,0.5665628733999719,0.001,0.000566562873399972,0.012223725680551188,579,721,30,9.617364349345792e-09,45.0,44.0,32.0,False,False,False
36,0,21,97c6fcc5d0e037538169284bb2df81c0e03a890cd6c64c66307319df8a8b696f,0.011652761822761325,0.5593090570629753,0.001,0.0005593090570629754,0.0122120708798243,579,721,30,9.547665991149756e-09,33.0,35.0,14.0,False,False,False
36,0,22,5fe4471cfeebeec4bfb697ee97baf766e544a10efa46b8c3ce263d286a4963a7,0.011652883443594943,0.544098273709457,0.001,0.0005440982737094569,0.0121969817173044,579,721,31,5.179169759728097e-09,21.0,21.0,15.0,False,False,False
36,0,23,5083de3929aa00bb17d01491327413a665a83f4c035277eaf734e1a094995e68,0.011652153333671773,0.5311075575570973,0.001,0.0005311075575570972,0.01218326089122887,579,721,30,9.855255944657415e-09,6.0,8.0,12.0,False,False,False
36,0,24,cb2c320826725d56fd2e5b5593868dae52806c3db74208266832184ca6e3664b,0.011655295791492699,0.5651589259921735,0.001,0.0005651589259921735,0.012220454717484872,579,721,30,9.842680337435183e-09,42.0,43.0,26.0,False,False,False
36,0,25,a89cdadc43e1d67c764adb18ac67a29ce3bae8783cba539a13f6b34f75369d2c,0.01165646176743459,0.5400370459028991,0.001,0.0005400370459028992,0.01219649881333749,579,721,31,5.04558239633468e-09,20.0,16.0,31.0,False,False,False
36,0,26,e0974333a87903a687a6b8100d00982183d566640602c0d7d9e8da7521c12701,0.011641398387727703,0.5730732544592647,0.001,0.0005730732544592648,0.012214471642186968,579,721,30,9.888730945206703e-09,38.0,49.0,1.0,False,False,True
36,0,27,c1becd2dd5e097534fa90fdc408e91a000f4c249a5897d5bac8382d72656ef92,0.011657350343533152,0.5549836993992051,0.001,0.0005549836993992051,0.012212334042932357,579,721,31,5.492536980788998e-09,34.0,30.0,36.0,False,False,False
36,0,28,39cd8622bd2064f179b51a979d60d0348da0a83860023a6903b6baba0dcc80c3,0.01166097805272105,0.5768077669795405,0.001,0.0005768077669795406,0.012237785819700591,579,721,30,9.31621235711333e-09,51.0,51.0,45.0,False,False,False
36,0,29,7875e7e99835a8c50da785f9995a6cf3f241a4b36b5a68c0a56ab1d670eea142,0.0116573021000278,0.5200851071562868,0.001,0.0005200851071562868,0.012177387207184087,579,721,30,9.798859279541716e-09,2.0,3.0,35.0,False,False,False
36,0,30,f600eace422f26f723a937135b43f6a3fd8d3be4a75aeac1f9d14f72d2f0d29e,0.0116556691848776,0.5291257572969911,0.001,0.000529125757296991,0.01218479494217459,579,721,30,9.94841919954581e-09,7.0,7.0,27.0,False,False,False
36,0,31,57418a97ab88fae3ead451ccb41992a030dce6c5d5239bd6d9d7623c79d036de,0.011661186309843176,0.5326716278384266,0.001,0.0005326716278384266,0.012193857937681603,579,721,31,4.9107665711645154e-09,14.0,9.0,47.0,False,False,False
36,0,32,8bbae76e0657e42aefb21318b0e766031512a71593dc5315f865cea71cd6a00c,0.011665066806126985,0.5703291552554252,0.001,0.0005703291552554252,0.012235395961382409,579,721,31,4.976745793250359e-09,49.0,45.0,55.0,False,False,False
36,0,33,e7f91422efd580343c102450b956b1ca17604c6d80fa19bb3b3e58ea86781c1b,0.011657242951379073,0.5214250720947038,0.001,0.0005214250720947039,0.012178668023473777,579,721,31,4.907385053876112e-09,4.0,4.0,33.0,False,False,False
36,0,34,37a7ee0be7230bc71b402c8477c869126f79beca9af5cc7132c4c6dde02e1d72,0.011658800675541918,0.5564011512905047,0.001,0.0005564011512905047,0.012215201826832422,579,721,31,5.426826543697416e-09,39.0,33.0,41.0,False,False,False
36,0,35,a4a8ffa77df69ee184532b4f3ea0648158846a50a6db8802de2980878f935fb2,0.011655252538323842,0.5554594711842296,0.001,0.0005554594711842296,0.012210712009508072,579,721,30,9.841806924981711e-09,31.0,31.0,25.0,False,False,False
36,0,36,ab59ce9835fd1d54bb944c2b78287abafc1e902da49b34e31bbb332a0986a996,0.011658699078173749,0.5449656140925396,0.001,0.0005449656140925396,0.012203664692266289,579,721,31,4.986567492260008e-09,25.0,24.0,40.0,False,False,False
36,0,37,fa4bc963f56615907a270aecdaa81896cb601f587ec120d2f95114dfa79d017e,0.011654841031031898,0.5728012133121423,0.001,0.0005728012133121423,0.01222764224434404,579,721,31,5.0593201850190894e-09,46.0,48.0,24.0,False,False,False
36,0,38,f7920ff5014446e138ba2f5d47aef3651bc464699239fe1e721cfb2f6419bef0,0.01166177791411868,0.5165180317520526,0.001,0.0005165180317520526,0.012178295945870733,579,721,30,8.910976845299956e-09,3.0,2.0,50.0,False,False,False
36,0,39,8bf58a7595648c8eb457d61129b7f2f0aa82a44348fd010e2c7af481f6549cac,0.011657691116180266,0.5609222447359148,0.001,0.0005609222447359149,0.012218613360916182,579,721,30,9.959926883240655e-09,41.0,39.0,37.0,False,False,False
36,0,40,ba6f80e6fbb005b2713abe23f8a516ae121924d3b7311ce100786c935438f84b,0.011668033869314328,0.5616173220506862,0.001,0.0005616173220506862,0.012229651191365015,579,721,30,8.880603252769959e-09,47.0,41.0,58.0,False,False,False
36,0,41,b6d81e674af9a57cb2e02dfd4865b900c3796132a66eb0b32140e99937c4ceca,0.011653227093088563,0.5442595909697353,0.001,0.0005442595909697353,0.012197486684058298,579,721,31,5.030848515552577e-09,22.0,23.0,17.0,False,False,False
36,0,42,806e7f91fa41a298ae0579d6c775234ce674cd176e8a7a03aa962e5170fae0be,0.01165213392512001,0.5348733473135263,0.001,0.0005348733473135263,0.012187007272433537,579,721,30,9.068783390908663e-09,8.0,11.0,11.0,False,False,False
36,0,43,09427276dc247ac6c773ff8788feaa344b672378d494721adcf5f9d06ecca671,0.011668284144228656,0.5455717664118449,0.001,0.0005455717664118449,0.012213855910640501,579,721,31,4.8969407417942534e-09,36.0,25.0,59.0,False,False,False
36,0,44,e09eb1b1ad9360eb1a701edffe6e04e9ea772eba93749aa56278f38b10f6305f,0.011650947157856062,0.5632074649200797,0.001,0.0005632074649200797,0.012214154622776141,579,721,31,4.947484866235641e-09,37.0,42.0,9.0,False,False,False
36,0,45,a2224a4c42faec2d03705749f58128a0e798eb6e9830e02812efcd77579f9aff,0.011655710775292594,0.5557223407468529,0.001,0.0005557223407468529,0.012211433116039446,579,721,31,5.0687712915831185e-09,32.0,32.0,28.0,False,False,False
36,0,46,4a1c9d25bdb3c0125f4b383df8c5bff5c4af8e4598243265ec136f62e83ce90b,0.011650828850740418,0.5442252840058946,0.001,0.0005442252840058946,0.012195054134746312,579,721,31,5.430412564066955e-09,16.0,22.0,8.0,False,False,False
36,0,47,3f210653569a02438d60bfd7e609f4b0fb58b44f004e45072a16d1a95bff102e,0.011653802445197651,0.5597410565859188,0.001,0.0005597410565859188,0.01221354350178357,579,721,31,4.9219099906849806e-09,35.0,36.0,19.0,False,False,False
36,0,48,2175079ddbef82bfb3cbc2715d8e4e0591d13bd1323cbdcd9d15e1639f1ad6ee,0.011653246728578485,0.5462143073383461,0.001,0.0005462143073383461,0.01219946103591683,579,721,30,9.147454793634324e-09,24.0,26.0,18.0,False,False,False
36,0,49,cfb74de00a9389a0bdc193df0bd405cc28a4fe2c36da1f6812fc55951858b118,0.011655974097783644,0.5141353833502471,0.001,0.0005141353833502471,0.012170109481133892,579,721,30,9.490497943076548e-09,1.0,1.0,30.0,True,True,False
36,0,50,d1c211e83c7ebf8e934c3cd263c0a55e862646f0aa9ced458b90907c4e4c88b5,0.01166226800844991,0.5723543613153416,0.001,0.0005723543613153415,0.012234622369765252,579,721,31,5.015285631237987e-09,48.0,47.0,51.0,False,False,False
36,0,51,2187a9572bd539127a1a311003cf80ac32826b198bcbd9f34c8ed34055f770df,0.011654766681654593,0.5544094820798663,0.001,0.0005544094820798663,0.012209176163734459,579,721,30,9.787876398270612e-09,29.0,29.0,23.0,False,False,False
36,0,52,7e2bcb3938c7bc07107d5222800e3a875b9d23680db32009a87d6fe357ee0798,0.011657279449945126,0.6120868524110246,0.001,0.0006120868524110245,0.01226936630235615,579,721,31,5.280910930771654e-09,58.0,58.0,34.0,False,False,False
36,0,53,ca5b6cd5005bfc1a4d73b0fac097fd20be114428ecffc685f849cee5e22f197f,0.011665832026056595,0.5257092878530617,0.001,0.0005257092878530617,0.012191541313909657,579,721,31,5.25061505385338e-09,12.0,5.0,56.0,False,False,False
36,0,54,c793320b545062e7521177b3ffb47671a5c9704ab25be5db6dafbaee6b730362,0.011663223727724875,0.5743567456868086,0.001,0.0005743567456868087,0.012237580473411684,579,721,31,4.9210333585847366e-09,50.0,50.0,52.0,False,False,False
36,0,55,d5ca9e9f13b67ae2d00fa5c99a6ac378ff96d80032b4ad45f685a11d9e795dac,0.011650166499813472,0.5398716132603831,0.001,0.0005398716132603832,0.012190038113073854,579,721,31,4.993941149500358e-09,9.0,15.0,7.0,False,False,False
36,0,56,17ff9bc6bde3b9201836ee5ff553ddd5d7b2e4ff600aac3f22885a102af0b225,0.011659926310373955,0.5607213795778085,0.001,0.0005607213795778086,0.012220647689951764,579,721,30,9.518415167164562e-09,43.0,38.0,43.0,False,False,False
36,0,57,f873a8e907de7b45f40b94c9bae1b91c5b2ca97854700915b24a8dc69a5efe1c,0.011652548455944418,0.5379906093342841,0.001,0.0005379906093342841,0.012190539065278703,579,721,30,9.999517325276486e-09,11.0,13.0,13.0,False,False,False
36,0,58,bef7cd57d0d670492f48e94a1cb4bdd2de1912b16f25d10018eaa068c0cb9a2a,0.011646598171364493,0.5709218540824431,0.001,0.0005709218540824432,0.012217520025446937,579,721,31,5.031470684535577e-09,40.0,46.0,3.0,False,False,False
36,0,59,73f5db91e20f16e0c3a1e906b900151ff8b1cc1af84f0ad256764f5fcb89e9bc,0.011663479666031236,0.6486997793874341,0.001,0.0006486997793874341,0.01231217944541867,579,721,31,5.484379728137867e-09,60.0,60.0,53.0,False,False,False
36,1,0,779c1602d80e4b889fd60eaf01f61081929e5b1f6e7c02fc6486267559f83fd1,0.011653354924408627,0.5407874174943873,0.001,0.0005407874174943873,0.012194142341903014,579,721,30,9.588648985925374e-09,13.0,14.0,10.0,False,False,False
36,1,1,7aee257e0a8f7132bd27122cfb0c4289207fe52607a400d4849be8822c2074a9,0.011660578423591961,0.5265571071124822,0.001,0.0005265571071124822,0.012187135530704444,579,721,31,5.008897963065806e-09,10.0,6.0,41.0,False,False,False
36,1,2,3f8954ec8986fe7d2eb15c0bc1caec9225869805d5ab90c9ac3b507eed7baa86,0.011668883268333213,0.5623167891783364,0.001,0.0005623167891783364,0.012231200057511549,579,721,30,9.847965443121609e-09,43.0,39.0,57.0,False,False,False
36,1,3,56649fb10e41026583bd932794a4337b9db97cee0d2bb52fcb2f92bae484b6fc,0.011665438832082257,0.5641340025149713,0.001,0.0005641340025149713,0.01222957283459723,579,721,31,5.128399038767384e-09,41.0,41.0,53.0,False,False,False
36,1,4,fc14357104c06c4b37c859e87c4dde7daf5d373eea831253ebc20374c7070caa,0.011660916166407014,0.5531607250730091,0.001,0.000553160725073009,0.012214076891480023,579,721,31,4.994469948726987e-09,31.0,27.0,42.0,False,False,False
36,1,5,1d3b45561f89fced77c87d589b897d02ef8db4c33b6376c3af03b0c430d64efc,0.011658943522419075,0.5556664087015328,0.001,0.0005556664087015328,0.012214609931120607,579,721,30,9.01161600896927e-09,32.0,29.0,32.0,False,False,False
36,1,6,ad9da714517f4e2bd87a3a97fb86f5489e8872215f231048b8aac56205ea1dd3,0.011658295193491973,0.5505133242128412,0.001,0.0005505133242128411,0.012208808517704815,579,721,30,8.761523173639318e-09,26.0,23.0,28.0,False,False,False
36,1,7,b3adf6c491e06a8d82084e2568005f15a1430c025bd1373ff974fe3456e1d3ce,0.01165415840113501,0.5325921098833478,0.001,0.0005325921098833478,0.012186750511018358,579,721,31,4.9463823037498855e-09,9.0,12.0,11.0,False,False,False
36,1,8,92c7c98b30cf3efe0852be2e9afb69dfbd82a19223681961174a0cd5fc471cb9,0.011665421322698316,0.611777406657087,0.001,0.000611777406657087,0.012277198729355404,579,721,31,5.67045432831037e-09,55.0,55.0,52.0,False,False,False
36,1,9,57a149faaba0ddbc87763cd17544a02d362180ce02d3670e25d39150dd12544b,0.011665616395710055,0.5762013574596323,0.001,0.0005762013574596324,0.012241817753169688,579,721,30,8.9304014183611e-09,47.0,48.0,54.0,False,False,False
36,1,10,04b4daf60a97b0badb90907e5f2c00c5f5ddf99fc95d31ab92c237b2f5e1b43f,0.011652539478815858,0.5474030596353433,0.001,0.0005474030596353433,0.012199942538451202,579,721,31,5.186441276450182e-09,15.0,20.0,8.0,False,False,False
36,1,11,8d7509cc45717b6f3284f866120494cca2ef32ce1439eb62958173c7ef15eb9d,0.011668337833302119,0.5735165753996322,0.001,0.0005735165753996322,0.012241854408701751,579,721,31,4.883373150299519e-09,48.0,45.0,56.0,False,False,False
36,1,12,91531c1acbf39883b3fee51137e527d7c3d1726862fd4d1f3f5673af24bb14c2,0.011648525954006964,0.5283383596398085,0.001,0.0005283383596398084,0.012176864313646773,579,721,31,5.529258828573802e-09,4.0,7.0,3.0,False,False,False
36,1,13,eb78ffd231e206e9177ccd8ce05d723f24f6377d4d0a8037cef3b60583df42c9,0.011670184861280155,0.5325248348730797,0.001,0.0005325248348730797,0.012202709696153235,579,721,31,4.878224268978215e-09,18.0,11.0,59.0,False,False,False
36,1,14,63296756d6a692ca201be7894d30d552abff810990a471982693f5a3864fdad2,0.011659920658025772,0.5141836484751419,0.001,0.0005141836484751418,0.012174104306500913,579,721,31,5.276606818149787e-09,2.0,2.0,38.0,False,False,False
36,1,15,7742d3c59e8584844f5a81ae65d0102912160eb9a1169c963c8b9582f0b0bfa0,0.011662028696159812,0.5561925372951453,0.001,0.0005561925372951453,0.012218221233454956,579,721,31,5.225258559171664e-09,35.0,31.0,46.0,False,False,False
36,1,16,527ef769bb854b0222fc6944b8e6cf5d4d215066a4174af7c2ff2d725518b0e5,0.011658973886830846,0.5245557774778349,0.001,0.0005245557774778349,0.012183529664308681,579,721,30,9.921037991134085e-09,7.0,5.0,33.0,False,False,False
36,1,17,420f64d395c34f9c3b428a1e42e83043a4cb76286d359528a7674245337d6d54,0.011660288889461351,0.5483817482306043,0.001,0.0005483817482306042,0.012208670637691956,579,721,30,9.73890279531986e-09,24.0,21.0,40.0,False,False,False
36,1,18,8d23127b08d88e3b831604704053509685666e097d253200ff8cf63bd31cf62c,0.011661279877478455,0.5488837913244269,0.001,0.0005488837913244269,0.01221016366880288,579,721,30,9.564536607165053e-09,27.0,22.0,43.0,False,False,False
36,1,19,e8e716232a91101a335c1ba19a79b04290ce27ed5e36ccbb2575a4e71a511b18,0.011644734998526163,0.507412152505404,0.001,0.000507412152505404,0.012152147151031568,579,721,31,5.066837172051919e-09,1.0,1.0,1.0,True,True,True
36,1,20,edb822bc3f87ea87bfd16b466150df64ddfb1282f625eaef81cfa334f004144d,0.01166455408613993,0.5177029674753824,0.001,0.0005177029674753823,0.012182257053615314,579,721,31,5.08480579863857e-09,5.0,3.0,50.0,False,False,False
36,1,21,524af26b0811b9807a9db5869645b0a548f6ea4a7bd25594eeda2bd397caa7da,0.011655975069513205,0.5563608716023286,0.001,0.0005563608716023286,0.012212335941115534,579,721,31,5.278142478637449e-09,29.0,32.0,21.0,False,False,False
36,1,22,337383aa01297fb1853d5a40e7a3808186ebd721a765ed4d1f0fb57f4f02a631,0.011655672583194691,0.5193179460407321,0.001,0.0005193179460407321,0.012174990529235423,579,721,31,4.854806889831309e-09,3.0,4.0,19.0,False,False,False
36,1,23,ca05865ac79ce90bfbd4ad159a4c46456e4589944476d3cc89ea10af8b97bf58,0.011656037668863766,0.5344083271883254,0.001,0.0005344083271883255,0.012190445996052091,579,721,30,9.292358993384653e-09,11.0,13.0,22.0,False,False,False
36,1,24,e80b7d9df801f65e0da6ec07567e1ee7b4ee35369018a701bd274a25b5f98b32,0.011654985719652733,0.5757661425284697,0.001,0.0005757661425284697,0.012230751862181203,579,721,31,4.8798405316574645e-09,42.0,47.0,15.0,False,False,False
36,1,25,482b80202fc24c199f259a85d7781807ba5391eeaf42532b4c21a8d51486c505,0.011650167157156995,0.5951250551007043,0.001,0.0005951250551007043,0.012245292212257699,579,721,31,5.179214612738292e-09,49.0,52.0,5.0,False,False,False
36,1,26,b7c1167007e21563963250cf60598414a8dd2263eac915a1726c400829f0ff2b,0.011647988585213528,0.5600193374623915,0.001,0.0005600193374623915,0.01220800792267592,579,721,31,5.3931922261440945e-09,21.0,36.0,2.0,False,False,False
36,1,27,d9bfb5dacfba56efb09cf7ca60e65cf205c404545a811a994b349ee6bc1a4def,0.011656745452200036,0.5519092160911956,0.001,0.0005519092160911956,0.01220865466829123,579,721,31,4.989328283855343e-09,23.0,24.0,23.0,False,False,False
